"psi.grid" "DD.PL.q" "Analytical.PL"
"1" 0.012016200496508 -3.05504291764795 -3.76653918045496
"2" 0.0122288521250808 -2.85111717031278 -3.46762402291738
"3" 0.0124415037536536 -2.65527702170725 -3.18744379297303
"4" 0.0126541553822265 -2.46743905627216 -2.92489178398576
"5" 0.0128668070107993 -2.28751985844834 -2.67898379525877
"6" 0.0130794586393722 -2.11543601267658 -2.44879107094213
"7" 0.013292110267945 -1.9511041033977 -2.23346703791975
"8" 0.0135047618965178 -1.79444071505251 -2.03218559299653
"9" 0.0137174135250907 -1.64536243208181 -1.84420114898718
"10" 0.0139300651536635 -1.50378583892643 -1.66884687498634
"11" 0.0141427167822364 -1.36962752002717 -1.50542652096812
"12" 0.0143553684108092 -1.24280405982483 -1.35333004802569
"13" 0.0145680200393821 -1.12323204276024 -1.2120131521745
"14" 0.0147806716679549 -1.0108280532742 -1.08091400092741
"15" 0.0149933232965277 -0.905508675807519 -0.959530029088985
"16" 0.0152059749251006 -0.807177478519574 -0.847373986097857
"17" 0.0154186265536734 -0.715657702240307 -0.744009734728934
"18" 0.0156312781822463 -0.630741975434065 -0.648993899443479
"19" 0.0158439298108191 -0.55222286630463 -0.561956747103132
"20" 0.016056581439392 -0.479892943055785 -0.482510093006077
"21" 0.0162692330679648 -0.413544773891307 -0.410304519606296
"22" 0.0164818846965376 -0.352970927014978 -0.345001152271372
"23" 0.0166945363251105 -0.297963970630583 -0.286280043427574
"24" 0.0169071879536833 -0.248316472941901 -0.233854064454302
"25" 0.0171198395822562 -0.203821002152716 -0.187420594822793
"26" 0.017332491210829 -0.164270126466808 -0.14673104723509
"27" 0.0175451428394019 -0.129456414087957 -0.111523741158067
"28" 0.0177577944679747 -0.0991724332199461 -0.0815690594077267
"29" 0.0179704460965475 -0.073210752066559 -0.0566237764828301
"30" 0.0181830977251204 -0.0513705935609403 -0.0364900480648167
"31" 0.0183957493536932 -0.0335165566975195 -0.0209469446565258
"32" 0.0186084009822661 -0.0195503472416664 -0.00980612842203143
"33" 0.0188210526108389 -0.00937409686142796 -0.00288054345820754
"34" 0.0190337042394117 -0.00288993722485842 0
"35" 0.0192463558679846 0 -0.000991527309185614
"36" 0.0194590074965574 -0.000606416854909697 -0.0056971785046116
"37" 0.0196716591251303 -0.00461131945762902 -0.0139666525726163
"38" 0.0198843107537031 -0.0119168394762131 -0.02565441994469
"39" 0.020096962382276 -0.0224251085787069 -0.0406223378289958
"40" 0.0203096140108488 -0.0360382584331599 -0.0587394163214299
"41" 0.0205222656394216 -0.0526584207076198 -0.0798826020990404
"42" 0.0207349172679945 -0.0721877270701392 -0.103928275515759
"43" 0.0209475688965673 -0.0945283091887649 -0.130764633326766
"44" 0.0211602205251402 -0.119583040231929 -0.160285431802556
"45" 0.021372872153713 -0.147267248257299 -0.192383173409116
"46" 0.0215855237822859 -0.177506595984133 -0.226948153275785
"47" 0.0217981754108587 -0.210227058952153 -0.263910912008566
"48" 0.0220108270394315 -0.245354612701091 -0.303165413057059
"49" 0.0222234786680044 -0.282815232770668 -0.34462520695374
"50" 0.0224361302965772 -0.322534894700613 -0.388204902523309
"51" 0.0226487819251501 -0.364439574030651 -0.433832908362142
"52" 0.0228614335537229 -0.408455246300509 -0.481424450527033
"53" 0.0230740851822958 -0.454507887049919 -0.530902178520698
"54" 0.0232867368108686 -0.502523471818602 -0.582208108509708
"55" 0.0234993884394414 -0.552427976146284 -0.635252014587518
"56" 0.0237120400680143 -0.604147375572699 -0.690016232667656
"57" 0.0239246916965871 -0.657607645637561 -0.746392618836747
"58" 0.02413734332516 -0.712735661773296 -0.804340531047949
"59" 0.0243499949537328 -0.769488029200495 -0.863819264251617
"60" 0.0245626465823056 -0.827857182200614 -0.924726404830764
"61" 0.0247752982108785 -0.887837688134063 -0.98705696990729
"62" 0.0249879498394513 -0.94942411436127 -1.0507256378958
"63" 0.0252006014680242 -1.01261102824266 -1.11572009436419
"64" 0.025413253096597 -1.07739299713865 -1.18197029887122
"65" 0.0256259047251699 -1.14376458840967 -1.24943213074504
"66" 0.0258385563537427 -1.21172036941614 -1.31807354957142
"67" 0.0260512079823155 -1.28125490751847 -1.38784034106994
"68" 0.0262638596108884 -1.35236277007711 -1.45869637461044
"69" 0.0264765112394612 -1.42503852445245 -1.5306038606961
"70" 0.0266891628680341 -1.49927673800493 -1.60352620687523
"71" 0.0269018144966069 -1.57507197809497 -1.67742829283953
"72" 0.0271144661251798 -1.65241884475085 -1.75227300444289
"73" 0.0273271177537526 -1.73131478418737 -1.82802829412366
"74" 0.0275397693823254 -1.81176225713449 -1.90469939210871
"75" 0.0277524210108983 -1.89376423475735 -1.9821879968439
"76" 0.0279650726394711 -1.9773236882211 -2.06051599018879
"77" 0.028177724268044 -2.06244358869087 -2.13961097541204
"78" 0.0283903758966168 -2.14912690733179 -2.21947448687459
"79" 0.0286030275251897 -2.23737661530901 -2.30010236729762
"80" 0.0288156791537625 -2.32719568378766 -2.38142592674098
"81" 0.0290283307823353 -2.41858708393289 -2.46343781204287
"82" 0.0292409824109082 -2.51155378690983 -2.54611437604335
"83" 0.029453634039481 -2.60609876388361 -2.62943159239532
"84" 0.0296662856680539 -2.70222498601938 -2.71337159145842
"85" 0.0298789372966267 -2.79993542448228 -2.79792644002302
"86" 0.0300915889251996 -2.89923304911198 -2.88301840493571
"87" 0.0303042405537724 -3.00012015641302 -2.96869301001842
"88" 0.0305168921823452 -3.10259727604796 -3.05491217651162
"89" 0.0307295438109181 -3.20666465137938 -3.1416434717065
