"psi.grid" "DD.PL.q" "Analytical.PL"
"1" 0.156832314342785 -3.28541168246997 -2.7963842364695
"2" 0.165221125117864 -3.08670794881122 -2.67922808529924
"3" 0.173609935892943 -2.89452145841684 -2.56081254490127
"4" 0.181998746668022 -2.70880833111615 -2.44118063792563
"5" 0.190387557443101 -2.52952468673848 -2.32040126638651
"6" 0.19877636821818 -2.35662664511314 -2.19858235778725
"7" 0.207165178993259 -2.19007032606944 -2.0758748373988
"8" 0.215553989768338 -2.02981184943671 -1.95248564297376
"9" 0.223942800543418 -1.87580733504425 -1.82868361582913
"10" 0.232331611318497 -1.7280129027214 -1.70481676456236
"11" 0.240720422093576 -1.58638467229746 -1.58132158963349
"12" 0.249109232868655 -1.45087876360176 -1.45871820656167
"13" 0.257498043643734 -1.32145129646361 -1.33762665864648
"14" 0.265886854418813 -1.19805839071233 -1.21873136287249
"15" 0.274275665193892 -1.08065616617723 -1.10277294856962
"16" 0.282664475968971 -0.969207924007062 -0.99050748574385
"17" 0.29105328674405 -0.863721283400544 -0.882675777833249
"18" 0.299442097519129 -0.764220752955791 -0.77995290796324
"19" 0.307830908294208 -0.67073087451776 -0.682922314435412
"20" 0.316219719069287 -0.583276189931413 -0.59205867850407
"21" 0.324608529844366 -0.501881241041718 -0.507710016432423
"22" 0.332997340619445 -0.426570569693628 -0.430107277760382
"23" 0.341386151394524 -0.357368717732107 -0.359367456449422
"24" 0.349774962169603 -0.294300227002117 -0.295512371763387
"25" 0.358163772944682 -0.237389639348621 -0.23848105476331
"26" 0.366552583719761 -0.186661496616575 -0.188151202458721
"27" 0.374941394494841 -0.142140340650946 -0.144345235367054
"28" 0.38333020526992 -0.103850713296694 -0.106854510863752
"29" 0.391719016044999 -0.0718171563987764 -0.0754406113640291
"30" 0.400107826820078 -0.0460421266485279 -0.0498500175644052
"31" 0.408496637595157 -0.0263111161880248 -0.0298203502699996
"32" 0.416885448370236 -0.0122864703427004 -0.0150841183589696
"33" 0.425274259145315 -0.00362912098815879 -0.005375723577286
"34" 0.433663069920394 0 -0.00043282534711242
"35" 0.442051880695473 -0.00106003925382925 0
"36" 0.450440691470552 -0.00647017062524993 -0.00382961499967926
"37" 0.458829502245631 -0.0158913259898641 -0.0116832719697912
"38" 0.46721831302071 -0.0289844372232761 -0.0233327800970642
"39" 0.475607123795789 -0.04541043620109 -0.0385602017113449
"40" 0.483995934570868 -0.0648302547989076 -0.057158261067543
"41" 0.492384745345947 -0.0869048248923311 -0.0789298891417678
"42" 0.500773556121026 -0.111295078356963 -0.103689175000984
"43" 0.509162366896105 -0.137661947068409 -0.131259898499277
"44" 0.517551177671184 -0.165675501860673 -0.161475793365752
"45" 0.525939988446263 -0.195159319509684 -0.194178466776441
"46" 0.534328799221343 -0.226064351024118 -0.229221418877239
"47" 0.542717609996422 -0.258345402910719 -0.26646456301462
"48" 0.551106420771501 -0.291957281676227 -0.305776549089466
"49" 0.55949523154658 -0.326854793827402 -0.347033815579044
"50" 0.567884042321659 -0.362992745870979 -0.390120037170605
"51" 0.576272853096738 -0.40032594431371 -0.434925761505108
"52" 0.584661663871817 -0.438809195662346 -0.481348011694736
"53" 0.593050474646896 -0.478397306423624 -0.529289905075093
"54" 0.601439285421975 -0.519045083104294 -0.578660922422833
"55" 0.609828096197054 -0.560707332211107 -0.629374094434745
"56" 0.618216906972133 -0.603338860250806 -0.681349252291707
"57" 0.626605717747212 -0.646894473730141 -0.734509980715459
"58" 0.634994528522291 -0.691329471571804 -0.788785648165455
"59" 0.64338333929737 -0.736615420662408 -0.844108977467297
"60" 0.651772150072449 -0.782743493338355 -0.900415599634877
"61" 0.660160960847528 -0.829706029144219 -0.957646257534248
"62" 0.668549771622607 -0.877495367624569 -1.015744674727
"63" 0.676938582397686 -0.926103848323987 -1.07465841182778
"64" 0.685327393172766 -0.975523810787037 -1.13433568916322
"65" 0.693716203947845 -1.02574759455831 -1.19473168484998
"66" 0.702105014722924 -1.07676753918236 -1.25580019643785
"67" 0.710493825498003 -1.12857598420378 -1.31749902009933
"68" 0.718882636273082 -1.18116526916712 -1.3797912532953
"69" 0.727271447048161 -1.23452773361698 -1.44263648588317
"70" 0.73566025782324 -1.28865571709793 -1.505999870748
"71" 0.744049068598319 -1.34354155915452 -1.56985057917448
"72" 0.752437879373398 -1.39917762578827 -1.63415424945044
"73" 0.760826690148477 -1.45555858805936 -1.69888221584807
"74" 0.769215500923556 -1.51268317816448 -1.76400631968452
"75" 0.777604311698635 -1.57055054168958 -1.82949992168056
"76" 0.785993122473714 -1.6291598242206 -1.89533785137322
"77" 0.794381933248793 -1.68851017134353 -1.96149627301316
"78" 0.802770744023872 -1.7486007286443 -2.02795264045274
"79" 0.811159554798951 -1.80943064170889 -2.09468560838176
"80" 0.81954836557403 -1.87099905612325 -2.16167495848569
"81" 0.827937176349109 -1.93330511747334 -2.22890154612922
"82" 0.836325987124189 -1.99634797134512 -2.29634723474468
"83" 0.844714797899268 -2.06012676332455 -2.36399451677014
"84" 0.853103608674347 -2.12464063899758 -2.43182793741466
"85" 0.861492419449426 -2.18988874395018 -2.49983224112988
"86" 0.869881230224505 -2.25587022421594 -2.56799113117061
"87" 0.878270040999584 -2.32258445322275 -2.63629165928819
"88" 0.886658851774663 -2.39003140108486 -2.70472063560706
"89" 0.895047662549742 -2.4582111346038 -2.77326571305196
"90" 0.903436473324821 -2.52712372058116 -2.84191390754879
"91" 0.9118252840999 -2.59676922581849 -2.91065579019368
"92" 0.920214094874979 -2.66714771711736 -2.97947938918798
